p_pdb,q_pdb,execution_time
3s2v_B,3gbb_A,0.1303715705871582
4e0x_A,3gbb_B,0.10219860076904297
4e0x_A,2f34_A,0.0111630019
2f36_A,2xxt_A,0.15343546867370605
2f36_A,2znu_A,0.11532473564147949
2f36_A,5m2v_A,0.0122229997
2f36_A,4bdo_A,0.13224458694458008
2f36_A,4bdr_A,0.14568090438842773
2f36_A,4bdl_A,0.13139724731445312
1vso_A,2f36_A,0.0258720014
3s2v_B,3gbb_B,0.0137009993
2f36_A,2qs3_B,0.0258579999
4e0x_A,2qs4_A,0.09306812286376953
2f36_A,2qs2_B,0.09868550300598145
3s2v_B,1yae_B,0.09595155715942383
2f36_A,4bdm_A,0.09455060958862305
2f36_A,6l6f_A,0.16282200813293457
3s2v_B,2i0b_A,0.14038634300231934
3fv2_A,2qs3_A,0.15158772468566895
3fv2_A,2qs1_B,0.09422016143798828
2f36_A,1tt1_A,0.1651625633239746
3fv2_A,2qs1_A,0.16054081916809082
3fv2_A,2f34_A,0.1836693286895752
3fv2_A,2f35_B,0.10761809349060059
3fv2_A,2qs4_C,0.1135411262512207
3fv2_A,2qs4_B,0.1081855297088623
3fv2_A,2qs4_A,0.0126120001
2f36_A,2qs1_B,0.11922240257263184
1ycj_B,2pbw_B,0.12645196914672852
3c31_A,2f36_A,0.13435697555541992
3fv2_A,1vso_A,0.16467642784118652
3s2v_B,5mfw_A,0.0235779975
3s2v_B,5mfw_B,0.11741757392883301
3s2v_B,1yae_C,0.1422889232635498
3s2v_B,3fvk_A,0.0254479982
3s2v_B,2xxx_B,0.11367011070251465
3s2v_B,2wky_B,0.10456442832946777
3c32_A,1fto_A,0.1616058349609375
3fv2_A,2qs2_B,0.13440155982971191
4e0x_B,1fto_A,0.12591838836669922
4e0x_A,1fto_A,0.1660447120666504
3s2v_B,2xxx_C,0.1332840919494629
3fv2_A,2qs2_A,0.12375545501708984
3fv2_A,2qs3_B,0.25042009353637695
3fv2_A,2f34_B,0.1888597011566162
3fv2_A,2qs4_D,0.1490767002105713
3s2v_B,5mfv_A,0.12639880180358887
3s2v_B,5mfv_B,0.13832306861877441
2f36_B,4qf9_B,0.19327378273010254
3s2v_B,3c33_B,0.1517024040222168
3s2v_B,3c34_A,0.19557714462280273
3s2v_B,3c34_B,0.16176390647888184
3s2v_B,3c32_A,0.14896225929260254
3s2v_B,4qf9_A,0.12100696563720703
2f36_A,3c34_A,0.11785578727722168
3s2v_B,3c32_B,0.1485142707824707
3s2v_B,2i0b_B,0.16681575775146484
3s2v_B,2i0b_C,0.11684608459472656
3s2v_B,2i0c_A,0.12379240989685059
3s2v_B,2i0c_B,0.14298510551452637
3s2v_B,2xxu_A,0.11684441566467285
3s2v_B,2xxu_B,0.18668079376220703
3s2v_B,2xxw_B,0.13944387435913086
3s2v_B,2xxx_A,0.09319210052490234
3s2v_B,2xxy_A,0.12083983421325684
3s2v_B,2xxy_B,0.14588022232055664
3t9v_A,1ftj_B,0.16600322723388672
3s2v_B,2xxy_C,0.224806547164917
3s2v_B,4bdm_C,0.11298823356628418
3s2v_B,2xxy_D,0.22706294059753418
3s2v_B,4bdn_D,0.0258059986
3s2v_B,4bdo_B,0.0255439989
3s2v_B,4bdq_A,0.18833041191101074
3s2v_B,4bdm_A,0.1270895004272461
2f36_A,4e0x_A,0.21690607070922852
2f36_A,4e0x_B,0.17276477813720703
3s2v_B,2xxx_D,0.2046656608581543
3s2v_B,2xxw_A,0.1493067741394043
3s2v_B,3fv2_A,0.0302110016
3s2v_B,3fv2_B,0.0250400007
3s2v_B,1yae_D,0.12751340866088867
3s2v_B,1yae_E,0.0238770004
3s2v_B,1yae_F,0.13316965103149414
3s2v_B,1s7y_A,0.11354470252990723
3s2v_B,2xxr_A,0.10510492324829102
3s2v_B,2xxr_B,0.17525482177734375
2f36_A,4h8i_A,0.13115787506103516
3s2v_B,1tt1_A,0.12686800956726074
2f36_A,4h8i_B,0.14247918128967285
3s2v_B,3u94_A,0.13466453552246094
3s2v_B,3u94_B,0.21753644943237305
2f36_B,2f35_A,0.026109999
3s2v_B,4mh5_A,0.1166696548461914
2f36_A,6jfz_A,0.1754438877105713
2f36_C,2f35_A,0.10678672790527344
2f36_D,2f35_A,0.0256859995
3s2v_B,4nwd_A,0.15116024017333984
1ycj_B,2f35_A,0.15562772750854492
2f36_A,6jfz_B,0.177107572555542
3s2v_B,4igr_A,0.13736844062805176
3s2v_B,3s2v_A,0.15758323669433594
3s2v_B,1vso_A,0.18986725807189941
3s2v_B,2qs4_C,0.13173389434814453
3s2v_B,2qs4_D,0.12797927856445312
3s2v_B,4mf3_A,0.18566513061523438
3s2v_B,4mf3_B,0.19311785697937012
3s2v_B,2f35_A,0.18866729736328125
3s2v_B,2f35_B,0.1175081729888916
3s2v_B,2f34_A,0.17662930488586426
3s2v_B,2f34_B,0.13814473152160645
3s2v_B,3fv1_A,0.11308121681213379
3s2v_B,2qs1_A,0.1791837215423584
3s2v_B,2qs1_B,0.18795156478881836
3s2v_B,4e0x_A,0.11705327033996582
3s2v_B,4e0x_B,0.0957791805267334
3s2v_B,3u92_A,0.10811734199523926
3s2v_B,2znu_A,0.10163331031799316
3s2v_B,1yae_A,0.0290849991
3s2v_B,3gba_A,0.0131659992
2zns_A,2qs4_A,0.013625998
2zns_A,2qs4_B,0.21538138389587402
2zns_A,2qs1_A,0.11532211303710938
2zns_A,2qs2_A,0.18694090843200684
6fqh_B,1ftj_A,0.0188439973
3s2v_B,4nwc_A,0.1250135898590088
4l17_G,1ftj_B,0.1559615135192871
4l17_E,1ftj_B,0.012358997
4l17_C,1ftj_B,0.16482186317443848
4l17_A,1ftj_B,0.0113230012
3s2v_B,4h8i_B,0.17752337455749512
2f36_A,4qf9_A,0.0119860005
3c32_A,3fvg_A,0.18720531463623047
2f36_A,4qf9_B,0.2680196762084961
2f36_A,4qf9_C,0.0179900005
3c32_A,2qs4_A,0.17687082290649414
2f36_A,2ojt_A,0.027782999
3c32_A,2qs3_A,0.0113449991
3c32_A,2qs2_A,0.0109480005
3c32_A,2qs1_A,0.0112659987
2xxr_B,4h8i_B,0.17644929885864258
2f36_A,2ojt_B,0.12684345245361328
3s2v_B,2xxt_B,0.14539885520935059
3s2v_B,3qxm_B,0.1775972843170166
3s2v_B,1s9t_A,0.14066576957702637
2f36_B,2xxt_A,0.14890718460083008
3s2v_B,1s9t_B,0.27439451217651367
2f36_B,4h8i_A,0.15313005447387695
3s2v_B,3u94_D,0.18090319633483887
3s2v_B,4g8n_A,0.13419103622436523
3s2v_B,3u92_B,0.23774099349975586
2f36_B,2xxr_A,0.1243128776550293
2f36_B,4e0x_A,0.1094212532043457
2f36_B,2xxt_B,0.19773459434509277
1lb9_B,1ftj_B,0.12771320343017578
3t9v_B,1ftj_B,0.13297295570373535
3s2v_B,4e0w_A,0.14381980895996094
3s2v_A,2f36_A,0.13644814491271973
3s2v_B,2f36_A,0.15575718879699707
3s2v_B,4dld_B,0.12521076202392578
3s2v_B,2qs4_A,0.15780138969421387
3s2v_B,2qs4_B,0.13794660568237305
3s2v_B,2ojt_A,0.2680482864379883
3s2v_B,3c31_B,0.14929485321044922
3s2v_B,3c33_A,0.11369681358337402
6fz4_A,2f36_A,0.17410063743591309
5kuf_A,1yae_A,0.037740998
5kuf_A,6jfz_A,0.27884769439697266
1yae_A,2f36_A,0.19370293617248535
2xxr_A,1fto_A,0.17228174209594727
1yae_C,1s50_A,0.18056654930114746
4h8i_B,2f36_B,0.0903310775756836
1yae_B,1s50_A,0.0247009993
2xxr_A,5mfq_A,0.17414140701293945
4mh5_A,3u92_B,0.20252442359924316
1s50_A,1fto_A,0.261242151260376
1yae_A,1s50_A,0.20155549049377441
2xxr_A,1yae_A,0.17722320556640625
2xxr_A,6fz4_A,0.1588742733001709
2xxr_A,4qf9_B,0.23030734062194824
2xxr_A,4qf9_A,0.14305639266967773
4h8i_B,1ycj_A,0.16456246376037598
2xxr_A,2xxt_A,0.0251329988
4mh5_A,4e0x_A,0.13925480842590332
2xxr_A,4h8i_A,0.14360260963439941
4h8i_B,4mh5_A,0.13696694374084473
2xxr_A,4h8i_B,0.1189277172088623
1yae_E,1s50_A,0.0297699999
4mh5_A,6jfz_D,0.0472599976
4h8i_B,1yae_A,0.0282730013
4mh5_A,6jfz_A,0.0360709988
2xxt_A,6fz4_A,0.16132855415344238
1yae_F,1s50_A,0.0237649996
2xxt_A,1fto_A,0.13187098503112793
4h8i_B,4h8i_A,0.0116019994
4mh5_A,6jfz_C,0.2009270191192627
4mh5_A,6jfz_B,0.0357359983
1yae_D,1s50_A,0.173142671585083
3u92_A,1fto_A,0.20818352699279785
3u92_B,1fto_A,0.1604938507080078
3u94_A,1fto_A,0.21443700790405273
4e0w_A,1fto_A,0.18784713745117188
3u94_B,1fto_A,0.18490171432495117
5nf6_A,4eow_H,0.0231689997
4kcc_A,1y1z_A,0.1869335174560547
4kcc_A,1pbq_A,0.16549253463745117
4kcc_A,1y1m_A,0.17764759063720703
4kcc_A,1pb9_A,0.18185186386108398
4nf4_A,4nf8_A,0.12490963935852051
4kcc_A,4nf8_A,0.066757001
4nf5_A,4nf6_A,0.14342451095581055
4kcc_A,4nf6_A,0.13720297813415527
4kcc_A,1pb8_A,0.059623003
4kcc_A,4nf5_A,0.23111391067504883
4kcc_A,4kfq_A,0.23783278465270996
4kcc_A,4nf4_A,0.19908857345581055
4kcc_A,2a5t_A,0.2252187728881836
2a5t_A,4nf4_A,0.0236789994
4kcc_A,1y20_A,0.19208788871765137
4nf5_B,4jwy_A,0.0260239989
4nf5_B,4nf8_B,0.0263100006
4nf5_B,4nf6_B,0.21666359901428223
4nf5_B,3oem_A,0.13753485679626465
4nf5_B,4nf4_B,0.0308229998
4nf5_B,4jwx_A,0.0330229998
4nf5_B,2a5s_A,0.1521928310394287
4nf5_B,2a5t_B,0.21247148513793945
4nf5_B,3oen_A,0.15873265266418457
4nf5_B,3oel_A,0.19858026504516602
1ftm_C,1my3_C,0.09848237037658691
2cmo_B,1n0t_B,0.010915
2cmo_B,1n0t_C,0.0119819995
2cmo_B,1n0t_D,0.0112440009
1ftj_A,2cmo_A,0.13077902793884277
1ftm_C,1my3_A,0.0179120004
1ftm_C,1my4_B,0.2133331298828125
1ftm_C,1my4_C,0.1589977741241455
1ftj_C,1my4_C,0.0245360006
1ftj_C,1mqg_B,0.1949460506439209
1ftj_C,1mqi_A,0.11333179473876953
1ftj_C,1mqh_A,0.18170428276062012
1ftj_A,1syh_A,0.1787550449371338
1ftj_A,1n0t_D,0.12884259223937988
1ftj_A,1n0t_B,0.1901414394378662
1txf_A,1vso_A,0.1373913288116455
1txf_A,2znt_A,0.12529540061950684
1txf_A,2qs4_D,0.1559467315673828
1ycj_A,2f35_A,0.14721059799194336
1txf_A,2qs4_C,0.17014145851135254
1txf_A,2qs4_B,0.12737083435058594
1txf_A,2qs4_A,0.17917180061340332
1txf_A,2qs3_B,0.0255279988
1txf_A,2qs3_A,0.0263780002
1txf_A,2qs2_B,0.1465156078338623
1fto_A,1my4_A,0.1204681396484375
1txf_A,2qs2_A,0.13498568534851074
1txf_A,2qs1_B,0.1546039581298828
1txf_A,2qs1_A,0.1778552532196045
1ftj_C,1my3_A,0.0244410001
1ftj_C,1my4_A,0.0207380001
1ftj_C,1mqg_A,0.0173550006
1ftj_C,1mqj_A,0.11118245124816895
1ftk_A,1mqh_A,0.13579416275024414
1txf_A,2f35_B,0.0254940018
1txf_A,2f34_B,0.025632998
1txf_A,2f34_A,0.0246870015
1mqi_A,1mqg_A,0.09683871269226074
1ftm_A,1fto_B,0.12068819999694824
1ftm_A,1my3_A,0.0211970005
1ftm_A,1ftk_A,0.0198380016
1fw0_A,1ftm_A,0.0146119986
1fto_B,1mqg_B,0.16411828994750977
1ftj_A,1ftl_B,0.18384647369384766
1fto_A,1ftk_A,0.14683294296264648
1ftj_A,1n0t_C,0.14002346992492676
1ftj_A,1n0t_A,0.12842297554016113
1fto_A,1gr2_A,0.13710784912109375
1fto_A,1lb8_A,0.20278429985046387
1fto_A,1lb9_A,0.0251090005
1fto_A,1lbb_A,0.09257388114929199
1fto_A,1lbc_A,0.13940191268920898
1lb9_A,1ftj_B,0.09734439849853516
3b7d_H,1ftj_B,0.15383005142211914
3b7d_G,1ftj_B,0.14290904998779297
3b7d_F,1ftj_B,0.11540055274963379
3b7d_E,1ftj_B,0.16423463821411133
3b7d_D,1ftj_B,0.011558
3b7d_C,1ftj_B,0.18915581703186035
3b7d_B,1ftj_B,0.1503009796142578
3b7d_A,1ftj_B,0.11996245384216309
1fto_A,1m5d_A,0.1090080738067627
1fto_A,1m5f_B,0.14840292930603027
1ycj_A,2f34_A,0.17195439338684082
1fto_A,1ms7_A,0.09810972213745117
1fto_A,1my2_A,0.13184547424316406
1fto_A,1my3_A,0.14328980445861816
1fto_A,1nnp_A,0.13454198837280273
1fto_A,1p1q_A,0.13906598091125488
1fto_A,1syi_A,0.10956382751464844
1fto_A,1xhy_A,0.16680383682250977
1fto_A,2al4_A,0.0879056453704834
1fto_A,2al4_B,0.15791702270507812
1fto_A,2al4_C,0.09896159172058105
1fto_A,2al5_A,0.1760873794555664
1fto_A,2al5_B,0.1580042839050293
1fto_A,2anj_A,0.2327880859375
1fto_A,2aix_A,0.1358506679534912
1fto_A,1n0t_D,0.0192699991
1fto_A,1mqi_A,0.10202169418334961
1fto_A,1mqg_B,0.16791486740112305
1fw0_A,1fto_A,0.2193305492401123
1fto_A,2cmo_B,0.0104460008
1fto_A,2gfe_A,0.12403512001037598
1fto_B,1ftm_B,0.06725931167602539
1fto_A,2gfe_C,0.14752793312072754
1fto_A,2i3v_A,0.17476749420166016
1fto_A,2i3v_B,0.14329266548156738
1ftj_A,1fto_A,0.14255213737487793
1fto_A,2i3w_A,0.1655285358428955
1fto_A,1ycj_A,0.09910893440246582
1fto_A,1s7y_A,0.14068198204040527
1fto_A,1sd3_A,0.16771340370178223
1fto_A,2i0c_A,0.09777402877807617
1fto_A,1mm6_B,0.11056995391845703
1fto_A,1mm6_A,0.13142156600952148
1fto_A,1mxu_A,0.25702834129333496
1fto_A,1p1n_A,0.1405014991760254
1fto_A,1p1o_A,0.1330420970916748
1fto_A,1p1u_A,0.12860846519470215
1fto_A,1p1w_A,0.09514498710632324
1fto_A,1nnk_A,0.25133371353149414
1ycj_A,4qf9_A,0.1667797565460205
1fto_A,1mqj_A,0.12142443656921387
1fto_A,1mqh_A,0.08501648902893066
1fto_A,1mqg_A,0.13481473922729492
1fto_A,1syh_A,0.18024897575378418
1fto_A,1wvj_A,0.1846299171447754
1fto_A,2al4_D,0.09182405471801758
1fto_A,2cmo_A,0.0205960013
1fto_A,2gfe_B,0.13619351387023926
1fto_A,2i3v_C,0.0986630916595459
1fto_A,2i3w_B,0.20421838760375977
1fto_A,2uxa_A,0.12046599388122559
1fto_A,2uxa_C,0.13216328620910645
1fto_A,1s9t_A,0.09689068794250488
1fto_A,1mqd_C,0.10313057899475098
1fto_A,1mqd_A,0.10983824729919434
1fto_A,1tt1_A,0.1086127758026123
1fto_A,1txf_A,0.13021230697631836
1fto_A,2i0b_A,0.15723943710327148
1fto_A,1mm7_B,0.1778564453125
1fto_A,1m5e_C,0.11480927467346191
1fto_A,1m5b_C,0.1582658290863037
1fto_A,1m5e_A,0.12638425827026367
1fto_A,1m5b_A,0.11834263801574707
1fto_A,1ftl_B,0.0139100011
1fto_A,1ftj_C,0.08939075469970703
1fto_A,1ftm_C,0.1781175136566162
1mqg_A,1mqg_B,0.1419203281402588
1fto_A,1mqd_D,0.15875577926635742
2cmo_B,2cmo_A,0.0113159996
1fto_A,1mqd_B,0.1218876838684082
1fto_A,1mm7_C,0.15738224983215332
1fto_B,1ftj_B,0.14676690101623535
1fto_A,1mm7_A,0.164686918258667
1fto_A,1m5c_A,0.12693548202514648
1fto_A,1m5e_B,0.19611001014709473
1fto_A,1m5b_B,0.12972712516784668
1fto_A,1ftm_B,0.10686945915222168
1fto_A,1ftl_A,0.025361998
1fto_A,1ftj_B,0.14027047157287598
1fto_B,1mqg_A,0.16138219833374023
1fto_A,1my4_B,0.14363694190979004
1fto_A,1my4_C,0.1353311538696289
1fto_B,1mqi_A,0.17274689674377441
1ycj_A,3c32_A,0.13118648529052734
1ycj_A,3c32_B,0.12417054176330566
1ftj_A,1fto_B,0.12241744995117188
1s7y_A,4h8i_B,0.0113589987
1s7y_A,4h8i_A,0.13079404830932617
1s7y_A,1yae_A,0.0277920011
1mqg_A,2uxa_A,0.14326786994934082
2anj_A,1mm6_A,0.14888978004455566
1fto_A,3b7d_B,0.16562604904174805
1fto_A,3b7d_A,0.12700414657592773
1fto_B,1ftm_C,0.15151143074035645
1tt1_A,1s50_A,0.19386005401611328
1tt1_A,1s7y_A,0.0165929999
1tt1_A,1txf_A,0.1736898422241211
1ftj_A,1ftl_A,0.0893557071685791
1fto_B,1p1o_A,0.13576221466064453
1fto_A,1p1u_B,0.14226460456848145
1fto_A,1ftm_A,0.17159199714660645
1fto_B,1p1u_B,0.13398337364196777
1fto_B,1p1u_A,0.1433851718902588
1fto_A,1p1q_C,0.1636803150177002
1fto_B,1p1q_A,0.218977689743042
1fto_B,1p1q_B,0.17845702171325684
1fto_B,1p1q_C,0.10200333595275879
1ycj_A,2qs1_A,0.19560647010803223
1fto_A,3b7d_C,0.0125469994
1fto_A,3b7d_D,0.1366889476776123
1fto_A,3b7d_E,0.12885022163391113
1ycj_A,4e0x_A,0.12711024284362793
1fto_A,3b7d_F,0.16206789016723633
1fto_A,3b7d_G,0.0126189999
1ycj_A,2qs2_A,0.16547703742980957
1fto_A,3b7d_H,0.1488478183746338
1ycj_A,1vso_A,0.13836240768432617
1ycj_A,2qs3_A,0.20421099662780762
1ycj_A,2qs4_A,0.1844618320465088
1ycj_A,2pbw_B,0.17473793029785156
1ycj_A,2f34_B,0.15727949142456055
1ftj_B,1fto_A,0.20058178901672363
1my3_C,1fto_A,0.15952825546264648
1ycj_A,2pbw_A,0.17307019233703613
1ftk_A,1ftj_A,0.0247089975
1fto_A,1fto_B,0.0178569984
1fw0_A,1ftj_A,0.014347
1ftm_C,1my4_A,0.0196969975
2cmo_B,1n0t_A,0.0108949989
6x16_A,6x17_B,0.0229310021
5tgt_A,1g59_A,0.19335699081420898
5tgt_A,1gln_A,0.16216325759887695
5tgt_A,1n78_A,0.23360419273376465
4kpt_B,6fxg_A,0.13907432556152344
4la9_A,6fxg_A,0.0219119973
4kpt_A,6fxg_A,0.15492868423461914
6fxg_A,4kr5_A,0.1470928192138672
4kpt_A,4la9_A,0.22685742378234863
1ggg_A,2q2a_A,0.0210330021
1ggg_B,1wdn_A,0.13111186027526855
1wdn_A,1ggg_A,0.17991137504577637
6r4e_A,6r4e_B,0.575263977
1ecc_B,1ecf_B,0.2281811237335205
1nyl_A,1o0b_A,0.273181676864624
1nyl_A,1o0c_A,0.210418701171875
1nyl_A,1gtr_A,0.19624638557434082
1nyl_A,1qtq_A,0.21947908401489258
1euy_A,1nyl_A,0.21955323219299316
1g59_C,1gln_,0.09775328636169434
1g59_C,1gln_A,0.0678980052
1n78_B,1gln_A,0.0775590017
1n77_A,1n75_A,0.0550589971
1g59_A,1j09_A,0.0705400035
1aba_,1aaz_B,0.12213683128356934
4ai6_A,4ai6_B,0.16485047340393066
2c3n_A,2c3q_A,0.0207640007
1m0w_A,1m0t_A,0.0822030008
1dc6_A,5za0_A,0.0401800014
1dc6_A,1gae_O,0.0419599973
1dc6_A,1gad_O,0.0514839999
1dc5_B,1gae_O,0.0435510017
1dc5_B,5za0_A,0.0429919995
5jyf_A,5jy6_A,0.0387739986
3lc7_Q,3lc2_P,0.19774150848388672
1coz_B,1n1d_A,0.16777801513671875
1coz_A,1n1d_A,0.14428353309631348
1jqa_A,1jq5_A,0.1751248836517334
1glj_O,1gla_G,0.2007734775543213
1glj_Y,1glj_O,0.0818859935
2d4w_A,1bu6_Y,0.19920706748962402
2p3r_A,2p3r_G,0.0396309979
2d4w_A,1glj_O,0.0901360065
2d4w_A,1bu6_O,0.124464989
2d4w_A,1glj_Y,0.20202398300170898
1bwf_O,1bwf_Y,0.0823610052
2d4w_A,1gla_G,0.2886362075805664
2p3r_A,2p3r_E,0.0412539952
2b4l_A,2b4m_A,0.0257840008
3ppo_A,3ppn_A,0.0106630027
3ppn_A,3ppp_A,0.0124070011
3r6u_A,6eyh_A,0.0426789969
3r6u_A,5nxy_A,0.0243969988
3ppn_A,3r6u_A,0.018786002
3r6u_A,6eyg_A,0.1598830223083496
1bhj_A,1nbh_A,0.1638643741607666
3jad_A,3jae_A,0.012910001
3jae_A,3jaf_A,0.0137169994
3jad_E,3jae_E,0.0124509968
3jaf_A,3jad_A,0.022506997
3jad_B,3jae_B,0.0126499981
1gpb_A,1gpa_C,0.4514577388763428
1gpa_B,8gpb_,0.15316152572631836
9gpb_A,1gpb_,0.12332320213317871
1gpa_A,8gpb_,0.1527707576751709
1gpb_,1gpa_A,0.1298539638519287
1gpb_,1gpa_B,0.20285415649414062
1gpb_,1gpa_C,0.11778640747070312
3nb0_B,4kqm_C,0.120511994
3o3c_A,3nb0_A,0.115355998
3nb0_C,4kqm_C,0.0523369908
3nb0_C,3naz_A,0.112971
3nb0_A,3naz_A,0.2357335090637207
3naz_B,4kqm_C,0.110100001
3nb0_A,4kqm_C,0.066410996
3nb0_C,4kq1_C,0.0601379983
3d1j_A,2r4t_A,0.0266689956
3d1j_A,2qzs_A,0.0270970017
1rzu_A,3guh_A,0.17583346366882324
7ec1_A,7ec3_A,0.0257430002
7vfk_A,7vfl_A,0.0668289959
5e9t_A,5e9u_A,0.0469680019
1pnv_A,1pnv_B,0.13778352737426758
1pn3_A,1pn3_B,0.12379765510559082
4rie_A,4rif_A,0.0457700007
4rie_A,4rii_B,0.16460251808166504
2pme_A,2zt6_A,0.23781538009643555
2pme_A,2zt5_A,0.25223517417907715
2pmf_A,2zt7_A,0.2503781318664551
2pme_A,2zt7_A,0.0915829986
2gcg_A,2cuk_D,0.15574193000793457
2cuk_A,2dbq_A,0.0405640006
2gcg_B,2wwr_A,0.27178072929382324
2wwr_A,2gcg_A,0.26791858673095703
2wwr_A,2wwr_D,0.0400150008
2gcg_B,2wwr_B,0.2066357135772705
2gcg_C,2wwr_C,0.21075940132141113
2gcg_D,2wwr_D,0.0226230025
2gcg_A,2cuk_A,0.0324050002
4wim_A,4wio_A,0.2578010559082031
3syq_A,3syp_A,0.0279479995
3nyn_A,2acx_A,0.20196199417114258
3sf4_A,4g2v_A,0.13461041450500488
1aon_H,2c7e_A,0.0266800001
1gru_N,2c7e_G,0.12193632125854492
1xck_N,1aon_G,0.0249859989
2c7e_G,2c7e_H,0.0194229968
1aon_A,1aon_I,0.0287619978
1aon_A,1gr5_H,0.0820060074
1kp8_A,1aon_F,0.0248130001
1aon_A,1aon_N,0.0335920006
1aon_A,1aon_H,0.0291029997
1aon_A,1oel_A,0.0196529999
1kp8_A,1kp8_B,0.0486029945
1aon_A,1kp8_A,0.0270310007
1gr5_H,2c7e_A,0.0703039989
1ss8_A,1sx3_A,0.0751349926
1kp8_F,1pcq_A,0.0217669979
1gri_A,1fyr_A,0.13015317916870117
1fyr_A,1fyr_C,0.10602235794067383
1fyr_A,2h5k_A,0.197279691696167
4kqm_A,4kqm_C,0.0504089966
1zd8_A,2ak3_B,0.16416025161743164
1zd8_A,1ank_A,0.0228879992
1zd8_A,2ak3_A,0.0165389981
2ak3_B,2eck_B,0.17244863510131836
2ak3_B,2eck_A,0.13455462455749512
1zd8_A,4ake_B,0.1883847713470459
1zd8_A,1ake_A,0.0231040008
3cb4_A,3cb4_C,0.102689996
3cb4_C,3cb4_E,0.103606999
1byu_A,1rrp_A,0.14315390586853027
2b18_A,2gx5_C,0.16765666007995605
1agr_A,1gp2_A,0.0155500025
1agr_A,1gg2_A,0.0130430013
3sn6_A,1azt_A,0.0422319956
1ex6_B,1ex7_A,0.00752799958
2f3t_F,2f3t_C,0.1744389533996582
1s96_A,2an9_A,0.1124413013458252
1s96_A,2f3r_A,0.15000581741333008
1ex6_A,1znw_A,0.16495585441589355
2anb_A,2f3t_C,0.0120159984
2qor_A,1z6g_A,0.07540130615234375
1ex6_A,1gky_A,0.00878200121
1s96_B,2f3r_A,0.12278628349304199
1s96_A,2anb_A,0.10175180435180664
1s96_B,2anb_A,0.17717742919921875
1s96_B,2an9_A,0.13130664825439453
1ex6_A,1ex7_A,0.00747499987
1ex6_B,1gky_A,0.00758700073
4prv_A,4pu9_A,0.1748344898223877
1ad5_A,1qcf_A,0.25367045402526855
4qjb_A,4qjb_B,0.0866280049
3o8b_A,3o8r_A,0.127193004
1xml_A,1xmm_B,0.18921470642089844
1xmm_A,1xml_A,0.14774274826049805
1do0_B,1do0_C,0.0487660021
1do2_B,1g41_A,0.0377469957
1do0_A,1do0_B,0.0543550029
1do0_A,1do0_C,0.0449680015
4b9q_A,1dkg_D,0.1957712173461914
3q6n_A,1usu_A,0.0307180025
3pry_A,1usu_A,0.15509414672851562
3pry_C,1usu_A,0.21388864517211914
3pry_B,1usu_A,0.11078786849975586
5ggr_H,5ggq_H,0.2039492130279541
8ohm_A,1cu1_A,0.11103987693786621
1pjr_,2pjr_A,0.11544251441955566
1pjr_,3pjr_A,0.21349334716796875
2pjr_A,3pjr_A,0.10645099
1je5_B,1je5_A,0.14063453674316406
1hgh_B,1qu1_F,0.10382699966430664
1htm_B,3hmg_B,0.08600211143493652
1hgf_B,1htm_B,0.11416268348693848
1htm_D,2viu_B,0.09443998336791992
1htm_D,3hmg_D,0.1557927131652832
1htm_F,3hmg_F,0.17407655715942383
1ken_B,1htm_F,0.1363530158996582
1ken_B,1htm_B,0.23680353164672852
1irm_C,1ix3_A,0.14408230781555176
3nu1_A,3md9_A,0.0131049976
2j0p_A,2j0r_A,0.17029929161071777
1it2_A,1it2_B,0.00740800053
1abw_A,1aby_A,0.0226179995
2hbs_D,2hhb_D,0.00790399872
1jmj_A,1jmo_A,0.10107159614562988
1shy_B,2uzx_B,0.13982224464416504
3eas_A,3eaq_A,0.11110997200012207
3eas_A,3eaq_B,0.14035868644714355
3eas_B,3eaq_B,0.00995799899
2e2o_A,2e2q_A,0.02544
2e2n_A,2e2o_A,0.018573001
3o4w_A,3o6w_A,0.24493956565856934
2e2n_A,2e2q_A,0.0133339986
3b8a_X,1ig8_A,0.14900469779968262
2yhx_A,1hkg_A,0.068581
1dgk_N,1hkc_A,0.0875430033
1dgk_N,1qha_A,0.3994581699371338
2prs_A,2ps9_A,0.11928486824035645
2ps3_A,2prs_A,0.12227320671081543
2ps3_A,2ps0_A,0.14206981658935547
2prs_B,2ps0_B,0.0139070023
2ps3_B,2ps0_B,0.1435403823852539
1hia_I,1bx7_A,0.09139466285705566
4u7n_B,4u7o_B,0.0209270008
4uy5_A,4uy6_A,0.16879534721374512
4g85_A,4g84_B,0.14558935165405273
3cq5_A,3cq6_A,0.1636667251586914
3cq4_A,3cq5_A,0.16870427131652832
3cq4_A,3cq6_A,0.14501571655273438
3hri_A,3lc0_A,0.2249150276184082
1kx5_A,1kx5_E,0.07648468017578125
3idx_G,3hi1_G,0.25904154777526855
1hhp_,4hvp_A,0.1501302719116211
3phv_,4phv_B,0.11887407302856445
1hmv_A,1fk9_A,0.16727161407470703
1dtt_A,1dlo_A,0.3946230411529541
1dtt_A,1dlo_B,0.0728799999
1dtq_A,1dlo_A,0.1683521270751953
1hsi_B,1hsh_D,0.00546200015
3rl1_A,3rl2_A,0.0133749992
1ebf_A,1ebf_B,0.0605810024
2ejw_A,6a0s_A,0.0318140015
1rku_B,1rkv_A,0.00997200049
1d0n_A,1h1v_G,0.1678471565246582
1kq1_A,1kq2_A,0.11764025688171387
